,dt,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС",Производство арматуры Сортовой прокат_Арматура,Производство арматуры Сортовой прокат_Катанка,Производство сырья ЖРС_Аглоруда,Производство сырья ЖРС_Концентрат,Производство сырья ЖРС_Окатыши,Производство сырья Концентрат коксующегося угля_Жирные,Производство сырья Концентрат коксующегося угля_Отощающие,Производство сырья Металлизованная продукция_ГБЖ,Производство сырья Рядовой коксующийся уголь_Жирные,Производство сырья Рядовой коксующийся уголь_Отощающие,Производство сырья Сталь_Конвертер,Производство сырья Сталь_Сталь всего,Производство сырья Сталь_Электропечь,ПотреблениеЖРС_Агломерат,ПотреблениеЖРС_Окатыши,ПотреблениеЖРС_Аглоруда,Поставки Сортовой прокат_Арматура,Поставки Сортовой прокат_Катанка,Поставки Концентрат коксующегося угля_Отощающие,Поставки Чугун_Литейный чугун,Поставки ЖРС_Агломерат,Поставки ЖРС_Аглоруда,Поставки ЖРС_Окатыши,Спрос ЖРС_Агломерат,Спрос ЖРС_Аглоруда,Спрос ЖРС_Окатыши,Спрос Концентрат коксующегося угля_Отощающие,Импорт сырья ЖРС_Окатыши,Импорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья ЖРС_Концентрат,Экспорт сырья Кокс_Кокс доменный,Экспорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья Металлизованная продукция_ГБЖ,Экспорт сырья Чугун_Литейный чугун,Экспорт сырья Чугун_Передельный чугун,Экспорт арматуры Сортовой прокат_Арматура,Экспорт арматуры Сортовой прокат_Катанка,Цена на арматуру
240,2019-08-12,8250.0,270.0,18523.0,15712.0,17521.0,116.0,6200.0,124.0,273.0,265.0,345.0,305.0,6250.0,16227.0,110.5,9300.0,12150.0,16334.0,8950.0,345.0,3475.0,5675.0,21850.0,165.0,8170.0,17583.0,9225.0,292.0,7913.0,5575.0,7375.0,5432.0,3009.0,49.0,787.0,262.0,261.0,10145.0,4975.0,3124.0,346.0,430.0,3917.0,1924.0,4036.0,6301.0,2174.0,428.0,2791.0,273.0,667.0,195.0,103.0,2.0,427.0,272.0,2601.0,427.0,272.0,2793.0,103.0,192.0,27.0,349.0,33.0,328.0,0.0,0.0,18.0,120.0,67.0,39200
241,2019-08-19,8250.0,268.0,18634.0,15744.0,17370.0,96.0,6200.0,106.0,269.0,265.0,340.0,304.0,6250.0,16074.0,90.5,9300.0,12150.0,16266.0,8950.0,342.0,3475.0,5675.0,21850.0,159.0,8170.0,17545.0,9225.0,289.0,7913.0,5575.0,7375.0,5432.0,3009.0,49.0,787.0,262.0,261.0,10145.0,4975.0,3124.0,346.0,430.0,3917.0,1924.0,4036.0,6301.0,2174.0,428.0,2791.0,273.0,667.0,195.0,103.0,2.0,427.0,272.0,2601.0,427.0,272.0,2793.0,103.0,192.0,27.0,349.0,33.0,328.0,0.0,0.0,18.0,120.0,67.0,38700
242,2019-08-26,8250.0,260.0,18262.0,15766.0,17177.0,89.0,6200.0,100.0,269.0,260.0,340.0,304.0,6250.0,15747.0,83.5,9300.0,12150.0,16078.0,8950.0,342.0,3475.0,5675.0,21850.0,156.0,8170.0,17508.0,9225.0,284.0,7913.0,5575.0,7375.0,5432.0,3009.0,49.0,787.0,262.0,261.0,10145.0,4975.0,3124.0,346.0,430.0,3917.0,1924.0,4036.0,6301.0,2174.0,428.0,2791.0,273.0,667.0,195.0,103.0,2.0,427.0,272.0,2601.0,427.0,272.0,2793.0,103.0,192.0,27.0,349.0,33.0,328.0,0.0,0.0,18.0,120.0,67.0,38200
243,2019-09-02,8250.0,250.0,17569.0,15722.0,16854.0,87.0,6200.0,98.0,260.0,255.0,335.0,304.0,6250.0,15613.0,81.5,9300.0,12150.0,15756.0,8950.0,340.0,3475.0,5675.0,21850.0,153.0,8170.0,17437.0,9225.0,279.0,7913.0,5575.0,8067.0,5957.0,3427.0,53.0,790.0,212.0,367.0,9786.0,4748.0,2772.0,246.0,434.0,4026.0,1631.0,3832.0,6064.0,2089.0,392.0,2335.0,276.0,673.0,166.0,96.0,1.0,392.0,275.0,2100.0,392.0,275.0,2333.0,96.0,233.0,33.0,289.0,49.0,265.0,0.0,0.0,24.0,116.0,48.0,37700
244,2019-09-09,8250.0,242.0,17403.0,15773.0,16883.0,84.0,6200.0,95.0,246.0,245.0,330.0,295.0,6250.0,15599.0,78.5,9300.0,12150.0,15686.0,8950.0,335.0,3475.0,5675.0,21850.0,154.0,8170.0,17344.0,9225.0,270.0,7913.0,5575.0,8067.0,5957.0,3427.0,53.0,790.0,212.0,367.0,9786.0,4748.0,2772.0,246.0,434.0,4026.0,1631.0,3832.0,6064.0,2089.0,392.0,2335.0,276.0,673.0,166.0,96.0,1.0,392.0,275.0,2100.0,392.0,275.0,2333.0,96.0,233.0,33.0,289.0,49.0,265.0,0.0,0.0,24.0,116.0,48.0,36900
245,2019-09-16,7650.0,225.0,16385.0,15924.0,16311.0,90.0,6200.0,97.0,228.0,226.0,315.0,292.0,5825.0,14776.0,84.5,8625.0,12150.0,14959.0,8950.0,325.0,3725.0,5300.0,21850.0,154.0,7050.0,16472.0,8725.0,253.0,7615.0,5575.0,8067.0,5957.0,3427.0,53.0,790.0,212.0,367.0,9786.0,4748.0,2772.0,246.0,434.0,4026.0,1631.0,3832.0,6064.0,2089.0,392.0,2335.0,276.0,673.0,166.0,96.0,1.0,392.0,275.0,2100.0,392.0,275.0,2333.0,96.0,233.0,33.0,289.0,49.0,265.0,0.0,0.0,24.0,116.0,48.0,36200
246,2019-09-23,7650.0,213.0,16427.0,15953.0,15958.0,95.0,6200.0,97.0,215.0,212.0,310.0,277.0,5825.0,14739.0,88.5,8625.0,12150.0,14702.0,8950.0,320.0,3725.0,5300.0,21850.0,150.0,7050.0,16391.0,8725.0,240.0,7615.0,5575.0,8067.0,5957.0,3427.0,53.0,790.0,212.0,367.0,9786.0,4748.0,2772.0,246.0,434.0,4026.0,1631.0,3832.0,6064.0,2089.0,392.0,2335.0,276.0,673.0,166.0,96.0,1.0,392.0,275.0,2100.0,392.0,275.0,2333.0,96.0,233.0,33.0,289.0,49.0,265.0,0.0,0.0,24.0,116.0,48.0,35000
247,2019-09-30,7650.0,205.0,15921.0,15702.0,15813.0,95.0,6200.0,100.5,208.0,200.0,305.0,260.0,5825.0,14498.0,88.5,8625.0,12150.0,14403.0,8950.0,315.0,3725.0,5300.0,21850.0,143.0,7050.0,16172.0,8725.0,233.0,7615.0,5575.0,8067.0,5957.0,3427.0,53.0,790.0,212.0,367.0,9786.0,4748.0,2772.0,246.0,434.0,4026.0,1631.0,3832.0,6064.0,2089.0,392.0,2335.0,276.0,673.0,166.0,96.0,1.0,392.0,275.0,2100.0,392.0,275.0,2333.0,96.0,233.0,33.0,289.0,49.0,265.0,0.0,0.0,24.0,116.0,48.0,34200
248,2019-10-07,7650.0,199.0,15688.0,15270.0,15198.0,91.0,6200.0,102.0,200.0,192.0,285.0,258.0,5825.0,14144.0,85.0,8625.0,12150.0,13765.0,8950.0,300.0,3725.0,5300.0,21850.0,138.0,7050.0,16068.0,8725.0,225.0,7615.0,5575.0,7063.0,5274.0,3549.0,50.0,779.0,249.0,390.0,10125.0,4794.0,2970.0,326.0,450.0,4252.0,1430.0,3829.0,6069.0,2103.0,346.0,2653.0,385.0,656.0,212.0,75.0,2.0,346.0,384.0,2432.0,346.0,384.0,2653.0,75.0,221.0,28.0,247.0,48.0,302.0,0.0,0.0,23.0,123.0,37.0,33500
249,2019-10-14,6525.0,199.0,14825.0,14832.0,14905.0,94.0,5125.0,105.0,201.0,194.0,280.0,245.0,5300.0,13578.0,88.0,7850.0,11525.0,13447.0,7600.0,300.0,2475.0,4125.0,20750.0,146.0,5275.0,15566.0,7100.0,227.0,6605.0,5075.0,7063.0,5274.0,3549.0,50.0,779.0,249.0,390.0,10125.0,4794.0,2970.0,326.0,450.0,4252.0,1430.0,3829.0,6069.0,2103.0,346.0,2653.0,385.0,656.0,212.0,75.0,2.0,346.0,384.0,2432.0,346.0,384.0,2653.0,75.0,221.0,28.0,247.0,48.0,302.0,0.0,0.0,23.0,123.0,37.0,33300
250,2019-10-21,6525.0,207.0,14292.0,14919.0,14432.0,93.0,5125.0,104.0,208.0,204.0,275.0,242.0,5300.0,13267.0,87.0,7850.0,11525.0,13274.0,7600.0,280.0,2475.0,4125.0,20750.0,148.0,5275.0,15105.0,7100.0,233.0,6605.0,5075.0,7063.0,5274.0,3549.0,50.0,779.0,249.0,390.0,10125.0,4794.0,2970.0,326.0,450.0,4252.0,1430.0,3829.0,6069.0,2103.0,346.0,2653.0,385.0,656.0,212.0,75.0,2.0,346.0,384.0,2432.0,346.0,384.0,2653.0,75.0,221.0,28.0,247.0,48.0,302.0,0.0,0.0,23.0,123.0,37.0,33500
251,2019-10-28,6525.0,216.0,14245.0,14844.0,14326.0,88.0,5125.0,99.0,218.0,210.0,280.0,242.0,5300.0,13033.0,82.0,7850.0,11525.0,13166.0,7600.0,280.0,2475.0,4125.0,20750.0,152.0,5275.0,14668.0,7100.0,241.0,6605.0,5075.0,7063.0,5274.0,3549.0,50.0,779.0,249.0,390.0,10125.0,4794.0,2970.0,326.0,450.0,4252.0,1430.0,3829.0,6069.0,2103.0,346.0,2653.0,385.0,656.0,212.0,75.0,2.0,346.0,384.0,2432.0,346.0,384.0,2653.0,75.0,221.0,28.0,247.0,48.0,302.0,0.0,0.0,23.0,123.0,37.0,33300
252,2019-11-04,6525.0,225.0,14262.0,14479.0,14252.0,87.0,5125.0,99.0,230.0,220.0,285.0,248.0,5300.0,12908.0,82.0,7850.0,11525.0,13172.0,7600.0,285.0,2475.0,4125.0,20750.0,150.0,5275.0,14573.0,7100.0,250.0,6605.0,5075.0,5173.0,4040.0,2716.0,46.0,755.0,265.0,416.0,10009.0,4583.0,3023.0,279.0,424.0,4356.0,1699.0,3848.0,5980.0,1991.0,390.0,2498.0,423.0,653.0,232.0,98.0,4.0,390.0,422.0,2285.0,390.0,422.0,2497.0,98.0,212.0,31.0,221.0,25.0,348.0,0.0,0.0,32.0,98.0,35.0,33800
253,2019-11-11,6525.0,230.0,14426.0,12937.0,14110.0,85.0,5125.0,99.0,232.0,225.0,285.0,258.0,5300.0,12181.0,79.0,7850.0,11525.0,12878.0,7600.0,290.0,2475.0,4125.0,20750.0,144.0,5275.0,13581.0,7100.0,255.0,6605.0,5075.0,5173.0,4040.0,2716.0,46.0,755.0,265.0,416.0,10009.0,4583.0,3023.0,279.0,424.0,4356.0,1699.0,3848.0,5980.0,1991.0,390.0,2498.0,423.0,653.0,232.0,98.0,4.0,390.0,422.0,2285.0,390.0,422.0,2497.0,98.0,212.0,31.0,221.0,25.0,348.0,0.0,0.0,32.0,98.0,35.0,33500
254,2019-11-18,6750.0,238.0,14709.0,13058.0,13839.0,82.0,5125.0,98.0,240.0,231.0,290.0,265.0,5275.0,12469.0,78.0,7850.0,11525.0,12702.0,7600.0,298.0,2460.0,3925.0,20750.0,134.0,5200.0,13494.0,7100.0,260.0,6605.0,5075.0,5173.0,4040.0,2716.0,46.0,755.0,265.0,416.0,10009.0,4583.0,3023.0,279.0,424.0,4356.0,1699.0,3848.0,5980.0,1991.0,390.0,2498.0,423.0,653.0,232.0,98.0,4.0,390.0,422.0,2285.0,390.0,422.0,2497.0,98.0,212.0,31.0,221.0,25.0,348.0,0.0,0.0,32.0,98.0,35.0,32300
255,2019-11-25,6750.0,240.0,14477.0,12845.0,13893.0,82.0,5125.0,101.0,242.0,233.0,290.0,270.0,5275.0,12563.0,78.0,7850.0,11525.0,12713.0,7600.0,302.0,2460.0,3925.0,20750.0,135.0,5200.0,13513.0,7100.0,261.0,6605.0,5075.0,5173.0,4040.0,2716.0,46.0,755.0,265.0,416.0,10009.0,4583.0,3023.0,279.0,424.0,4356.0,1699.0,3848.0,5980.0,1991.0,390.0,2498.0,423.0,653.0,232.0,98.0,4.0,390.0,422.0,2285.0,390.0,422.0,2497.0,98.0,212.0,31.0,221.0,25.0,348.0,0.0,0.0,32.0,98.0,35.0,32200
256,2019-12-02,6750.0,239.0,14627.0,12149.0,14167.0,86.0,5125.0,103.5,246.0,235.0,300.0,275.0,5275.0,12840.0,82.0,7850.0,11525.0,13100.0,7600.0,305.0,2460.0,3925.0,20750.0,133.0,5200.0,13559.0,7100.0,262.0,6605.0,5075.0,5173.0,4040.0,2716.0,46.0,728.0,226.0,412.0,9952.0,4737.0,3080.0,166.0,323.0,4378.0,1531.0,3873.0,5903.0,1898.0,391.0,2648.0,381.0,630.0,186.0,82.0,5.0,391.0,380.0,2447.0,391.0,380.0,2647.0,82.0,200.0,29.0,350.0,25.0,223.0,0.0,0.0,29.0,96.0,42.0,31800
257,2019-12-09,6750.0,245.0,15019.0,12756.0,14373.0,88.0,5125.0,103.5,245.0,239.0,305.0,275.0,5275.0,13215.0,84.0,7850.0,11525.0,13370.0,7600.0,306.0,2460.0,3925.0,20750.0,135.0,5200.0,14161.0,7100.0,266.0,6605.0,5075.0,5075.0,3998.0,2561.0,44.0,728.0,226.0,412.0,9952.0,4737.0,3080.0,166.0,323.0,4378.0,1531.0,3873.0,5903.0,1898.0,391.0,2648.0,381.0,630.0,186.0,82.0,5.0,391.0,380.0,2447.0,391.0,380.0,2647.0,82.0,200.0,29.0,350.0,25.0,223.0,0.0,0.0,29.0,96.0,42.0,31100
258,2019-12-16,6750.0,260.0,15266.0,13388.0,14614.0,89.0,5125.0,103.5,257.0,255.0,310.0,282.0,5275.0,13679.0,84.0,7850.0,11525.0,13563.0,7600.0,308.0,2375.0,3600.0,20750.0,138.0,4600.0,14638.0,7100.0,285.0,6605.0,5075.0,5075.0,3998.0,2561.0,44.0,728.0,226.0,412.0,9952.0,4737.0,3080.0,166.0,323.0,4378.0,1531.0,3873.0,5903.0,1898.0,391.0,2648.0,381.0,630.0,186.0,82.0,5.0,391.0,380.0,2447.0,391.0,380.0,2647.0,82.0,200.0,29.0,350.0,25.0,223.0,0.0,0.0,29.0,96.0,42.0,30600
259,2019-12-23,6750.0,272.0,15468.0,13225.0,15274.0,94.0,5125.0,107.5,275.0,268.0,310.0,295.0,5275.0,13801.0,89.0,7850.0,11525.0,13941.0,7600.0,315.0,2375.0,3600.0,20750.0,136.0,4600.0,14791.0,7100.0,297.0,6605.0,5075.0,5075.0,3998.0,2561.0,44.0,728.0,226.0,412.0,9952.0,4737.0,3080.0,166.0,323.0,4378.0,1531.0,3873.0,5903.0,1898.0,391.0,2648.0,381.0,630.0,186.0,82.0,5.0,391.0,380.0,2447.0,391.0,380.0,2647.0,82.0,200.0,29.0,350.0,25.0,223.0,0.0,0.0,29.0,96.0,42.0,31400
260,2019-12-30,6750.0,275.0,15532.0,13391.0,15385.0,93.0,5125.0,107.5,276.0,271.0,310.0,297.0,5275.0,14168.0,88.0,7850.0,11525.0,14059.0,7600.0,320.0,2375.0,3600.0,20750.0,136.0,4600.0,14749.0,7100.0,299.0,6605.0,5075.0,5075.0,3998.0,2561.0,44.0,728.0,226.0,412.0,9952.0,4737.0,3080.0,166.0,323.0,4378.0,1531.0,3873.0,5903.0,1898.0,391.0,2648.0,381.0,630.0,186.0,82.0,5.0,391.0,380.0,2447.0,391.0,380.0,2647.0,82.0,200.0,29.0,350.0,25.0,223.0,0.0,0.0,29.0,96.0,42.0,32900
261,2020-01-06,6750.0,277.0,15842.0,13431.0,15907.0,91.0,5125.0,107.5,276.0,272.0,320.0,297.0,5275.0,14352.0,86.0,7850.0,11525.0,14606.0,7600.0,320.0,2375.0,3600.0,20750.0,136.0,4600.0,15224.0,7100.0,301.0,6605.0,5075.0,4642.0,3477.0,2462.0,43.0,661.0,264.0,407.0,10195.0,4842.0,2782.0,272.0,308.0,4085.0,1672.0,3831.0,5858.0,1922.0,309.0,2639.0,316.0,558.0,236.0,97.0,2.0,309.0,317.0,2428.0,309.0,317.0,2638.0,97.0,210.0,27.0,555.0,19.0,363.0,0.0,0.0,37.0,103.0,29.0,32900
262,2020-01-13,6750.0,276.0,15907.0,13453.0,16047.0,92.0,5125.0,108.5,276.0,272.0,320.0,299.0,5275.0,14417.0,87.0,7850.0,11525.0,14626.0,7600.0,320.0,2750.0,3950.0,19050.0,140.0,4850.0,15438.0,7100.0,301.0,6605.0,5075.0,4642.0,3477.0,2462.0,43.0,661.0,264.0,407.0,10195.0,4842.0,2782.0,272.0,308.0,4085.0,1672.0,3831.0,5858.0,1922.0,309.0,2639.0,316.0,558.0,236.0,97.0,2.0,309.0,317.0,2428.0,309.0,317.0,2638.0,97.0,210.0,27.0,555.0,19.0,363.0,0.0,0.0,37.0,103.0,29.0,33400
263,2020-01-20,6125.0,275.0,16361.0,14164.0,16626.0,94.0,4400.0,109.5,275.0,270.0,320.0,299.0,4875.0,14506.0,89.0,6450.0,10650.0,15066.0,6975.0,320.0,2750.0,3950.0,19050.0,147.0,4850.0,15620.0,6400.0,299.0,5920.0,4650.0,4642.0,3477.0,2462.0,43.0,661.0,264.0,407.0,10195.0,4842.0,2782.0,272.0,308.0,4085.0,1672.0,3831.0,5858.0,1922.0,309.0,2639.0,316.0,558.0,236.0,97.0,2.0,309.0,317.0,2428.0,309.0,317.0,2638.0,97.0,210.0,27.0,555.0,19.0,363.0,0.0,0.0,37.0,103.0,29.0,32500
264,2020-01-27,6125.0,270.0,16475.0,14035.0,16876.0,95.0,4400.0,113.0,271.0,265.0,325.0,299.0,4875.0,14711.0,90.0,6450.0,10650.0,15470.0,6975.0,328.0,2750.0,3950.0,19050.0,152.0,4850.0,15893.0,6400.0,295.0,5920.0,4650.0,4642.0,3477.0,2462.0,43.0,661.0,264.0,407.0,10195.0,4842.0,2782.0,272.0,308.0,4085.0,1672.0,3831.0,5858.0,1922.0,309.0,2639.0,316.0,558.0,236.0,97.0,2.0,309.0,317.0,2428.0,309.0,317.0,2638.0,97.0,210.0,27.0,555.0,19.0,363.0,0.0,0.0,37.0,103.0,29.0,32890
265,2020-02-03,6125.0,257.0,16693.0,13893.0,16845.0,94.0,4400.0,116.0,260.0,250.0,325.0,289.0,4875.0,14916.0,89.0,6450.0,10650.0,15556.0,6975.0,322.0,2750.0,3950.0,19050.0,152.0,4850.0,16421.0,6400.0,280.0,5920.0,4650.0,4875.0,3766.0,2584.0,46.0,698.0,263.0,375.0,9743.0,4733.0,2936.0,250.0,335.0,3894.0,1391.0,3842.0,5788.0,1794.0,381.0,2711.0,342.0,570.0,196.0,66.0,1.0,380.0,342.0,2509.0,380.0,342.0,2710.0,66.0,201.0,32.0,512.0,6.0,289.0,0.0,0.0,21.0,128.0,67.0,33400
266,2020-02-10,6125.0,248.0,17038.0,13993.0,16833.0,84.0,4400.0,113.0,252.0,240.0,320.0,285.0,4875.0,15438.0,80.0,6450.0,10650.0,15530.0,6975.0,322.0,2750.0,3950.0,19050.0,152.0,4850.0,17040.0,6400.0,270.0,5920.0,4650.0,4875.0,3766.0,2584.0,46.0,698.0,263.0,375.0,9743.0,4733.0,2936.0,250.0,335.0,3894.0,1391.0,3842.0,5788.0,1794.0,381.0,2711.0,342.0,570.0,196.0,66.0,1.0,380.0,342.0,2509.0,380.0,342.0,2710.0,66.0,201.0,32.0,512.0,6.0,289.0,0.0,0.0,21.0,128.0,67.0,32800
267,2020-02-17,6025.0,240.0,17340.0,14620.0,16684.0,82.0,4300.0,115.0,240.0,228.0,315.0,270.0,4550.0,15862.0,78.0,6175.0,11200.0,15392.0,6875.0,310.0,2750.0,3900.0,19050.0,150.0,5135.0,17561.0,6075.0,260.0,5720.0,4525.0,4875.0,3766.0,2584.0,46.0,698.0,263.0,375.0,9743.0,4733.0,2936.0,250.0,335.0,3894.0,1391.0,3842.0,5788.0,1794.0,381.0,2711.0,342.0,570.0,196.0,66.0,1.0,380.0,342.0,2509.0,380.0,342.0,2710.0,66.0,201.0,32.0,512.0,6.0,289.0,0.0,0.0,21.0,128.0,67.0,32000
268,2020-02-24,6025.0,251.0,17062.0,14780.0,16908.0,86.0,4300.0,115.0,252.0,240.0,315.0,260.0,4550.0,16058.0,82.0,6175.0,11200.0,15454.0,6875.0,310.0,2750.0,3900.0,19050.0,154.0,5135.0,17637.0,6075.0,272.0,5720.0,4525.0,4875.0,3766.0,2584.0,46.0,698.0,263.0,375.0,9743.0,4733.0,2936.0,250.0,335.0,3894.0,1391.0,3842.0,5788.0,1794.0,381.0,2711.0,342.0,570.0,196.0,66.0,1.0,380.0,342.0,2509.0,380.0,342.0,2710.0,66.0,201.0,32.0,512.0,6.0,289.0,0.0,0.0,21.0,128.0,67.0,31500
269,2020-03-02,6025.0,258.0,16714.0,14756.0,15983.0,90.0,4300.0,115.0,260.0,247.0,320.0,275.0,4550.0,15539.0,86.0,6175.0,11200.0,14937.0,6875.0,330.0,2750.0,3900.0,19050.0,158.0,5135.0,17536.0,6075.0,280.0,5720.0,4525.0,4875.0,3766.0,2584.0,46.0,643.0,300.0,373.0,9894.0,4889.0,2741.0,311.0,443.0,3799.0,1416.0,4175.0,6212.0,1935.0,315.0,2738.0,384.0,526.0,201.0,68.0,2.0,315.0,383.0,2499.0,315.0,383.0,2738.0,68.0,239.0,41.0,450.0,0.0,121.0,0.0,0.0,18.0,118.0,100.0,32500
270,2020-03-09,6025.0,255.0,17056.0,14590.0,15608.0,88.0,4300.0,117.0,260.0,245.0,320.0,275.0,4550.0,15349.0,84.0,6175.0,11200.0,15025.0,6875.0,330.0,2750.0,3900.0,19050.0,161.0,5135.0,17115.0,6075.0,278.0,5720.0,4525.0,5022.0,3796.0,2741.0,46.0,643.0,300.0,373.0,9894.0,4889.0,2741.0,311.0,443.0,3799.0,1416.0,4175.0,6212.0,1935.0,315.0,2738.0,384.0,526.0,201.0,68.0,2.0,315.0,383.0,2499.0,315.0,383.0,2738.0,68.0,239.0,41.0,450.0,0.0,121.0,0.0,0.0,18.0,118.0,100.0,33500
271,2020-03-16,6025.0,249.0,15306.0,14154.0,14832.0,90.0,4700.0,117.0,254.0,243.0,323.0,270.0,4300.0,15082.0,86.0,6350.0,11825.0,14061.0,6575.0,341.0,2650.0,3700.0,19300.0,162.0,4880.0,16936.0,5625.0,273.0,5580.0,4275.0,5022.0,3796.0,2741.0,46.0,643.0,300.0,373.0,9894.0,4889.0,2741.0,311.0,443.0,3799.0,1416.0,4175.0,6212.0,1935.0,315.0,2738.0,384.0,526.0,201.0,68.0,2.0,315.0,383.0,2499.0,315.0,383.0,2738.0,68.0,239.0,41.0,450.0,0.0,121.0,0.0,0.0,18.0,118.0,100.0,34000
272,2020-03-23,6025.0,245.0,15441.0,14186.0,15153.0,90.0,4700.0,117.0,250.0,240.0,323.0,265.0,4300.0,14217.0,86.0,6350.0,11825.0,13672.0,6575.0,335.0,2650.0,3700.0,19300.0,160.0,4880.0,16367.0,5625.0,270.0,5580.0,4275.0,5022.0,3796.0,2741.0,46.0,643.0,300.0,373.0,9894.0,4889.0,2741.0,311.0,443.0,3799.0,1416.0,4175.0,6212.0,1935.0,315.0,2738.0,384.0,526.0,201.0,68.0,2.0,315.0,383.0,2499.0,315.0,383.0,2738.0,68.0,239.0,41.0,450.0,0.0,121.0,0.0,0.0,18.0,118.0,100.0,35000
273,2020-03-30,6025.0,222.0,15189.0,13993.0,15266.0,90.0,4700.0,116.0,226.0,215.0,310.0,257.0,4300.0,13986.0,86.0,6350.0,11825.0,13896.0,6575.0,305.0,2650.0,3700.0,19300.0,163.0,4880.0,15754.0,5625.0,245.0,5580.0,4275.0,5022.0,3796.0,2741.0,46.0,643.0,300.0,373.0,9894.0,4889.0,2741.0,311.0,443.0,3799.0,1416.0,4175.0,6212.0,1935.0,315.0,2738.0,384.0,526.0,201.0,68.0,2.0,315.0,383.0,2499.0,315.0,383.0,2738.0,68.0,239.0,41.0,450.0,0.0,121.0,0.0,0.0,18.0,118.0,100.0,35000
274,2020-04-06,6025.0,199.0,15112.0,13959.0,15124.0,85.0,4700.0,104.5,195.0,188.0,290.0,240.0,4300.0,13846.0,81.0,6350.0,11825.0,13758.0,6575.0,297.0,2650.0,3700.0,19300.0,156.0,4880.0,15563.0,5625.0,215.0,5580.0,4275.0,4779.0,3562.0,2470.0,44.0,781.0,279.0,312.0,10127.0,5070.0,2852.0,315.0,417.0,3959.0,1526.0,4221.0,6443.0,2077.0,326.0,2681.0,300.0,616.0,210.0,67.0,0.0,325.0,299.0,2471.0,325.0,299.0,2681.0,67.0,210.0,17.0,389.0,0.0,249.0,20.0,0.0,32.0,164.0,66.0,34500
275,2020-04-13,6025.0,190.0,15119.0,13902.0,14716.0,83.0,4700.0,104.5,192.0,190.0,270.0,233.0,4300.0,13533.0,79.0,6350.0,11825.0,13464.0,6575.0,280.0,2715.0,4050.0,20100.0,144.0,5355.0,15516.0,5625.0,210.0,5580.0,4275.0,4779.0,3562.0,2470.0,44.0,781.0,279.0,312.0,10127.0,5070.0,2852.0,315.0,417.0,3959.0,1526.0,4221.0,6443.0,2077.0,326.0,2681.0,300.0,616.0,210.0,67.0,0.0,325.0,299.0,2471.0,325.0,299.0,2681.0,67.0,210.0,17.0,389.0,0.0,249.0,20.0,0.0,32.0,164.0,66.0,34000
