,Цена на арматуру,Курс доллара,Производство арматуры Сортовой прокат_Арматура,Производство арматуры Сортовой прокат_Катанка,Производство сырья ЖРС_Аглоруда,Производство сырья ЖРС_Концентрат,Производство сырья ЖРС_Окатыши,Производство сырья Концентрат коксующегося угля_Жирные,Производство сырья Концентрат коксующегося угля_Отощающие,Производство сырья Металлизованная продукция_ГБЖ,Производство сырья Металлизованная продукция_ПВЖ,Производство сырья Рядовой коксующийся уголь_Газовые,Производство сырья Рядовой коксующийся уголь_Жирные,Производство сырья Рядовой коксующийся уголь_Отощающие,Производство сырья Сталь_Конвертер,Производство сырья Сталь_Сталь всего,Производство сырья Сталь_Электропечь,Производство сырья Чугун_Чугун,ПотреблениеЖРС_Агломерат,ПотреблениеЖРС_Окатыши,ПотреблениеЖРС_Аглоруда,Поставки Сортовой прокат_Арматура,Поставки Сортовой прокат_Катанка,Поставки Сортовой прокат_Прутки прочие,Поставки Концентрат коксующегося угля_Отощающие,Поставки Чугун_Литейный чугун,Поставки Чугун_Передельный чугун,Поставки ЖРС_Агломерат,Поставки ЖРС_Аглоруда,Поставки ЖРС_Окатыши,Спрос ЖРС_Агломерат,Спрос ЖРС_Аглоруда,Спрос ЖРС_Окатыши,Спрос Концентрат коксующегося угля_Отощающие,Импорт сырья ЖРС_Окатыши,Импорт сырья Концентрат коксующегося угля_Коксовые,Импорт арматуры Сортовой прокат_Катанка,Импорт арматуры Сортовой прокат_Прутки прочие,Экспорт сырья ЖРС_Концентрат,Экспорт сырья Кокс_Кокс доменный,Экспорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья Металлизованная продукция_ГБЖ,Экспорт сырья Чугун_Литейный чугун,Экспорт сырья Чугун_Передельный чугун,Экспорт арматуры Сортовой прокат_Арматура,Экспорт арматуры Сортовой прокат_Катанка,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_3А, РФ CPT авто Центральный ФО, руб./т, без НДС","Лом_3А, РФ CPT авто Уральский ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_3А, РФ CPT авто Южный ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","ГБЖ_Россия, FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Чугун_FOB Россия Дальневосточные порты, $/т","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR Китай, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",Импорт цемента ЖД,Экспорт цемента ЖД,Отгрузка цемента хоппер ЖД,Отгрузка цемента остальные ЖД,Производство цемента,Импорт цемента,Экспорт цемента,Потребление цемента,Отгрузка цемента,Цена цемента с НДС,Цена цемента без НДС,Производство бетона РФ,Производство бетона МО,Производство бетона СПБ,Цена на бензин,Цена на дт
233,40500,63.1295,731,290,342,9732,4825,2827,417,408,276,432,3852,1521,3702,5836,1991,4104,404,2863,361,613,214,196,92,1,29,403,360,2671,403,360,2863,92,192,32,43.0,10.0,357,18,291,0,0,2,118,74,10350,270,15565,15530,15632,107,351.0,7700.0,117.0,,,275,259,320,,305,7225,,14449,99.5,11225,,13700,14097,9750,327,3690.0,5225.0,21950,197,7425.0,277.5,16051,11075.0,290,,9180,6037.5,345.0,337.5,7829.0,5175.0,3119.0,53.0,80.0,123.0,106.0,145.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.13,45.47
234,40500,,731,290,342,9732,4825,2827,417,408,276,432,3852,1521,3702,5836,1991,4104,404,2863,361,613,214,196,92,1,29,403,360,2671,403,360,2863,92,192,32,43.0,10.0,357,18,291,0,0,2,118,74,10350,256,15525,15578,15636,114,347.5,7700.0,123.0,,,265,250,315,,305,7225,,14821,106.5,11225,,13700,14371,9750,327,3690.0,5225.0,21950,195,7425.0,267.5,16142,11075.0,279,,9180,6037.5,345.0,337.5,7829.0,5175.0,3119.0,53.0,80.0,123.0,106.0,145.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.13,45.47
235,40300,63.5841,787,262,261,10145,4975,3124,346,430,286,312,3917,1924,4036,6301,2174,4338,428,2791,273,667,195,165,103,2,33,427,272,2601,427,272,2793,103,192,27,52.0,11.0,349,33,328,0,0,18,120,67,10350,260,15670,15608,16431,116,348.5,7700.0,125.0,,,268,257,315,,300,7225,,14991,108.5,11225,,13700,15299,9750,332,3690.0,5225.0,21950,193,7425.0,270.0,16404,11075.0,285,,9180,6037.5,354.0,340.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.47,45.57
236,39800,63.0204,787,262,261,10145,4975,3124,346,430,286,312,3917,1924,4036,6301,2174,4338,428,2791,273,667,195,165,103,2,33,427,272,2601,427,272,2793,103,192,27,52.0,11.0,349,33,328,0,0,18,120,67,8825,274,16603,15678,16626,122,353.5,6200.0,130.0,,,278,268,315,,305,6525,,15294,116.0,9925,,12525,15474,8950,335,3050.0,5275.0,21850,189,7410.0,270.0,17049,9550.0,298,,8154,5575.0,354.0,345.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.47,45.57
237,39800,62.8666,787,262,261,10145,4975,3124,346,430,286,312,3917,1924,4036,6301,2174,4338,428,2791,273,667,195,165,103,2,33,427,272,2601,427,272,2793,103,192,27,52.0,11.0,349,33,328,0,0,18,120,67,8825,270,17730,15866,17132,120,357.5,6200.0,127.5,,,275,265,315,,305,6525,,15883,114.5,9925,,12525,15935,8950,345,3050.0,5275.0,21850,185,7410.0,265.0,17411,9550.0,295,,8154,5575.0,360.0,345.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.47,45.57
238,40200,63.1271,787,262,261,10145,4975,3124,346,430,286,312,3917,1924,4036,6301,2174,4338,428,2791,273,667,195,165,103,2,33,427,272,2601,427,272,2793,103,192,27,52.0,11.0,349,33,328,0,0,18,120,67,8825,269,17843,15882,17509,121,359.0,6200.0,128.5,,,273,265,320,,305,6525,,16238,115.5,9925,,12525,16282,8950,345,3050.0,5275.0,21850,180,7410.0,265.0,17571,9550.0,294,,8154,5575.0,362.5,350.0,7685.0,5345.0,2874.0,50.0,89.0,122.0,111.0,159.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.47,45.57
239,40300,64.6423,787,262,261,10145,4975,3124,346,430,286,312,3917,1924,4036,6301,2174,4338,428,2791,273,667,195,165,103,2,33,427,272,2601,427,272,2793,103,192,27,52.0,11.0,349,33,328,0,0,18,120,67,8825,269,18359,15926,17591,117,357.5,6200.0,124.5,,,273,265,320,,305,6525,,16254,111.5,9925,,12525,16320,8950,345,3050.0,5275.0,21850,174,7410.0,265.0,17543,9550.0,294,,8154,5575.0,362.5,350.0,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.47,45.57
240,39200,65.2543,790,212,367,9786,4748,2772,246,434,229,207,4026,1631,3832,6064,2089,4116,392,2335,276,673,166,166,96,1,37,392,275,2100,392,275,2333,96,233,33,35.0,5.0,289,49,265,0,0,24,116,48,8250,270,18523,15712,17521,116,359.0,6200.0,124.0,,,273,265,345,,305,6250,,16227,110.5,9300,,12150,16334,8950,345,3475.0,5675.0,21850,165,8170.0,265.0,17583,9225.0,292,,7913,5575.0,364.5,355.0,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.57,45.64
241,38700,65.9961,790,212,367,9786,4748,2772,246,434,229,207,4026,1631,3832,6064,2089,4116,392,2335,276,673,166,166,96,1,37,392,275,2100,392,275,2333,96,233,33,35.0,5.0,289,49,265,0,0,24,116,48,8250,268,18634,15744,17370,96,357.5,6200.0,106.0,,,269,265,340,,304,6250,,16074,90.5,9300,,12150,16266,8950,342,3475.0,5675.0,21850,159,8170.0,265.0,17545,9225.0,289,,7913,5575.0,360.0,355.0,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.57,45.64
242,38200,65.6046,790,212,367,9786,4748,2772,246,434,229,207,4026,1631,3832,6064,2089,4116,392,2335,276,673,166,166,96,1,37,392,275,2100,392,275,2333,96,233,33,35.0,5.0,289,49,265,0,0,24,116,48,8250,260,18262,15766,17177,89,357.5,6200.0,100.0,,,269,260,340,,304,6250,,15747,83.5,9300,,12150,16078,8950,342,3475.0,5675.0,21850,156,8170.0,265.0,17508,9225.0,284,,7913,5575.0,363.5,352.5,7375.0,5432.0,3009.0,49.0,84.0,117.0,113.5,164.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.57,45.64
243,37700,66.4897,790,212,367,9786,4748,2772,246,434,229,207,4026,1631,3832,6064,2089,4116,392,2335,276,673,166,166,96,1,37,392,275,2100,392,275,2333,96,233,33,35.0,5.0,289,49,265,0,0,24,116,48,8250,250,17569,15722,16854,87,357.5,6200.0,98.0,,,260,255,335,,304,6250,,15613,81.5,9300,,12150,15756,8950,340,3475.0,5675.0,21850,153,8170.0,262.5,17437,9225.0,279,,7913,5575.0,357.5,347.5,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.57,45.64
244,36900,65.9981,779,249,390,10125,4794,2970,326,450,286,330,4252,1430,3829,6069,2103,4258,346,2653,385,656,212,191,75,2,26,346,384,2432,346,384,2653,75,221,28,54.0,7.0,247,48,302,0,0,23,123,37,8250,242,17403,15773,16883,84,355.0,6200.0,95.0,,,246,245,330,,295,6250,,15599,78.5,9300,,12150,15686,8950,335,3475.0,5675.0,21850,154,8170.0,260.0,17344,9225.0,270,,7913,5575.0,355.0,345.0,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.57,45.68
245,36200,64.4711,779,249,390,10125,4794,2970,326,450,286,330,4252,1430,3829,6069,2103,4258,346,2653,385,656,212,191,75,2,26,346,384,2432,346,384,2653,75,221,28,54.0,7.0,247,48,302,0,0,23,123,37,7650,225,16385,15924,16311,90,332.5,6200.0,97.0,,,228,226,315,,292,5825,,14776,84.5,8625,,12150,14959,8950,325,3725.0,5300.0,21850,154,7050.0,247.5,16472,8725.0,253,,7615,5575.0,340.0,330.0,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.57,45.68
246,35000,63.8487,779,249,390,10125,4794,2970,326,450,286,330,4252,1430,3829,6069,2103,4258,346,2653,385,656,212,191,75,2,26,346,384,2432,346,384,2653,75,221,28,54.0,7.0,247,48,302,0,0,23,123,37,7650,213,16427,15953,15958,95,332.5,6200.0,97.0,,,215,212,310,,277,5825,,14739,88.5,8625,,12150,14702,8950,320,3725.0,5300.0,21850,150,7050.0,242.5,16391,8725.0,240,,7615,5575.0,340.0,327.5,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.57,45.68
247,34200,64.4156,790,212,367,9786,4748,2772,246,434,229,207,4026,1631,3832,6064,2089,4116,392,2335,276,673,166,166,96,1,37,392,275,2100,392,275,2333,96,233,33,35.0,5.0,289,49,265,0,0,24,116,48,7650,205,15921,15702,15813,95,324.0,6200.0,100.5,,,208,200,305,,260,5825,,14498,88.5,8625,,12150,14403,8950,315,3725.0,5300.0,21850,143,7050.0,240.0,16172,8725.0,233,,7615,5575.0,322.5,325.0,8067.0,5957.0,3427.0,53.0,88.0,128.0,76.0,134.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.57,45.64
248,33500,65.03,779,249,390,10125,4794,2970,326,450,286,330,4252,1430,3829,6069,2103,4258,346,2653,385,656,212,191,75,2,26,346,384,2432,346,384,2653,75,221,28,54.0,7.0,247,48,302,0,0,23,123,37,7650,199,15688,15270,15198,91,312.5,6200.0,102.0,,,200,192,285,,258,5825,,14144,85.0,8625,,12150,13765,8950,300,3725.0,5300.0,21850,138,7050.0,232.5,16068,8725.0,225,,7615,5575.0,305.0,310.0,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.57,45.68
249,33300,64.2237,755,265,416,10009,4583,3023,279,424,221,251,4356,1699,3848,5980,1991,4312,390,2498,423,653,232,211,98,4,23,390,422,2285,390,422,2497,98,212,31,38.0,11.0,221,25,348,0,0,32,98,35,6525,199,14825,14832,14905,94,302.5,5125.0,105.0,,,201,194,280,,245,5300,,13578,88.0,7850,,11525,13447,7600,300,2475.0,4125.0,20750,146,5275.0,232.5,15566,7100.0,227,,6605,5075.0,302.5,310.0,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.43,45.5
250,33500,63.9542,755,265,416,10009,4583,3023,279,424,221,251,4356,1699,3848,5980,1991,4312,390,2498,423,653,232,211,98,4,23,390,422,2285,390,422,2497,98,212,31,38.0,11.0,221,25,348,0,0,32,98,35,6525,207,14292,14919,14432,93,300.0,5125.0,104.0,,,208,204,275,,242,5300,,13267,87.0,7850,,11525,13274,7600,280,2475.0,4125.0,20750,148,5275.0,232.5,15105,7100.0,233,322.5,6605,5075.0,290.0,300.0,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.43,45.5
251,33300,63.9966,755,265,416,10009,4583,3023,279,424,221,251,4356,1699,3848,5980,1991,4312,390,2498,423,653,232,211,98,4,23,390,422,2285,390,422,2497,98,212,31,38.0,11.0,221,25,348,0,0,32,98,35,6525,216,14245,14844,14326,88,302.5,5125.0,99.0,,,218,210,280,,242,5300,,13033,82.0,7850,,11525,13166,7600,280,2475.0,4125.0,20750,152,5275.0,242.5,14668,7100.0,241,317.5,6605,5075.0,297.5,302.5,7063.0,5274.0,3549.0,50.0,81.0,112.0,76.0,112.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.43,45.5
252,33800,64.0316,755,265,416,10009,4583,3023,279,424,221,251,4356,1699,3848,5980,1991,4312,390,2498,423,653,232,211,98,4,23,390,422,2285,390,422,2497,98,212,31,38.0,11.0,221,25,348,0,0,32,98,35,6525,225,14262,14479,14252,87,306.0,5125.0,99.0,,,230,220,285,,248,5300,,12908,82.0,7850,,11525,13172,7600,285,2475.0,4125.0,20750,150,5275.0,252.5,14573,7100.0,250,317.5,6605,5075.0,309.5,305.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.43,45.5
253,33500,63.7295,728,226,412,9952,4737,3080,166,323,279,89,4378,1531,3873,5903,1898,4159,391,2648,381,630,186,176,82,5,31,391,380,2447,391,380,2647,82,200,29,21.0,9.0,350,25,223,0,0,29,96,42,6525,230,14426,12937,14110,85,309.5,5125.0,99.0,,,232,225,285,,258,5300,,12181,79.0,7850,,11525,12878,7600,290,2475.0,4125.0,20750,144,5275.0,255.0,13581,7100.0,255,325.0,6605,5075.0,312.5,309.5,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.51,45.57
254,32300,63.8881,728,226,412,9952,4737,3080,166,323,279,89,4378,1531,3873,5903,1898,4159,391,2648,381,630,186,176,82,5,31,391,380,2447,391,380,2647,82,200,29,21.0,9.0,350,25,223,0,0,29,96,42,6750,238,14709,13058,13839,82,316.5,5125.0,98.0,,,240,231,290,,265,5275,,12469,78.0,7850,,11525,12702,7600,298,2460.0,3925.0,20750,134,5200.0,260.0,13494,7100.0,260,327.5,6605,5075.0,315.0,312.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.51,45.57
255,32200,63.7101,728,226,412,9952,4737,3080,166,323,279,89,4378,1531,3873,5903,1898,4159,391,2648,381,630,186,176,82,5,31,391,380,2447,391,380,2647,82,200,29,21.0,9.0,350,25,223,0,0,29,96,42,6750,240,14477,12845,13893,82,315.0,5125.0,101.0,,,242,233,290,,270,5275,,12563,78.0,7850,,11525,12713,7600,302,2460.0,3925.0,20750,135,5200.0,260.0,13513,7100.0,261,330.0,6605,5075.0,319.0,312.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.51,45.57
256,31800,64.0817,728,226,412,9952,4737,3080,166,323,279,89,4378,1531,3873,5903,1898,4159,391,2648,381,630,186,176,82,5,31,391,380,2447,391,380,2647,82,200,29,21.0,9.0,350,25,223,0,0,29,96,42,6750,239,14627,12149,14167,86,322.5,5125.0,103.5,,,246,235,300,,275,5275,,12840,82.0,7850,,11525,13100,7600,305,2460.0,3925.0,20750,133,5200.0,265.0,13559,7100.0,262,332.5,6605,5075.0,322.5,320.0,5173.0,4040.0,2716.0,46.0,57.0,82.0,76.0,107.5,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.51,45.57
257,31100,63.7185,661,264,407,10195,4842,2782,272,308,283,215,4085,1672,3831,5858,1922,4161,309,2639,316,558,236,181,97,2,30,309,317,2428,309,317,2638,97,210,27,36.0,6.0,555,19,363,0,0,37,103,29,6750,245,15019,12756,14373,88,327.5,5125.0,103.5,,,245,239,305,,275,5275,,13215,84.0,7850,,11525,13370,7600,306,2460.0,3925.0,20750,135,5200.0,270.0,14161,7100.0,266,336.0,6605,5075.0,326.0,325.0,5075.0,3998.0,2561.0,44.0,60.0,80.0,76.0,106.0,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.53,46.14
258,30600,62.5544,661,264,407,10195,4842,2782,272,308,283,215,4085,1672,3831,5858,1922,4161,309,2639,316,558,236,181,97,2,30,309,317,2428,309,317,2638,97,210,27,36.0,6.0,555,19,363,0,0,37,103,29,6750,260,15266,13388,14614,89,335.0,5125.0,103.5,,,257,255,310,,282,5275,,13679,84.0,7850,,11525,13563,7600,308,2375.0,3600.0,20750,138,4600.0,280.0,14638,7100.0,285,337.5,6605,5075.0,328.0,333.5,5075.0,3998.0,2561.0,44.0,60.0,80.0,76.0,106.0,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.53,46.14
259,31400,62.4071,661,264,407,10195,4842,2782,272,308,283,215,4085,1672,3831,5858,1922,4161,309,2639,316,558,236,181,97,2,30,309,317,2428,309,317,2638,97,210,27,36.0,6.0,555,19,363,0,0,37,103,29,6750,272,15468,13225,15274,94,339.5,5125.0,107.5,,,275,268,310,,295,5275,,13801,89.0,7850,,11525,13941,7600,315,2375.0,3600.0,20750,136,4600.0,285.0,14791,7100.0,297,339.0,6605,5075.0,332.5,335.0,5075.0,3998.0,2561.0,44.0,60.0,80.0,76.0,106.0,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.53,46.14
260,32900,62.0315,661,264,407,10195,4842,2782,272,308,283,215,4085,1672,3831,5858,1922,4161,309,2639,316,558,236,181,97,2,30,309,317,2428,309,317,2638,97,210,27,36.0,6.0,555,19,363,0,0,37,103,29,6750,275,15532,13391,15385,93,342.5,5125.0,107.5,,,276,271,310,,297,5275,,14168,88.0,7850,,11525,14059,7600,320,2375.0,3600.0,20750,136,4600.0,285.0,14749,7100.0,299,347.5,6605,5075.0,335.0,335.0,5075.0,3998.0,2561.0,44.0,60.0,80.0,76.0,106.0,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.53,46.14
261,32900,,661,264,407,10195,4842,2782,272,308,283,215,4085,1672,3831,5858,1922,4161,309,2639,316,558,236,181,97,2,30,309,317,2428,309,317,2638,97,210,27,36.0,6.0,555,19,363,0,0,37,103,29,6750,277,15842,13431,15907,91,342.5,5125.0,107.5,,,276,272,320,,297,5275,,14352,86.0,7850,,11525,14606,7600,320,2375.0,3600.0,20750,136,4600.0,285.0,15224,7100.0,301,347.5,6605,5075.0,337.5,335.0,4642.0,3477.0,2462.0,43.0,52.0,73.0,83.0,112.0,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.53,46.14
262,33400,61.2632,698,263,375,9743,4733,2936,250,335,279,264,3894,1391,3842,5788,1794,4323,381,2711,342,570,196,180,66,1,19,380,342,2509,380,342,2710,66,201,32,40.0,4.0,512,6,289,0,0,21,128,67,6750,276,15907,13453,16047,92,342.5,5125.0,108.5,,,276,272,320,,299,5275,,14417,87.0,7850,,11525,14626,7600,320,2750.0,3950.0,19050,140,4850.0,285.0,15438,7100.0,301,347.5,6605,5075.0,340.0,335.0,4642.0,3477.0,2462.0,43.0,52.0,73.0,83.0,112.0,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.51,46.49
263,32500,61.5333,698,263,375,9743,4733,2936,250,335,279,264,3894,1391,3842,5788,1794,4323,381,2711,342,570,196,180,66,1,19,380,342,2509,380,342,2710,66,201,32,40.0,4.0,512,6,289,0,0,21,128,67,6125,275,16361,14164,16626,94,338.0,4400.0,109.5,,,275,270,320,,299,4875,,14506,89.0,6450,,10650,15066,6975,320,2750.0,3950.0,19050,147,4850.0,282.5,15620,6400.0,299,351.0,5920,4650.0,340.0,332.5,4642.0,3477.0,2462.0,43.0,52.0,73.0,83.0,112.0,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.51,46.49
264,32890,61.8031,698,263,375,9743,4733,2936,250,335,279,264,3894,1391,3842,5788,1794,4323,381,2711,342,570,196,180,66,1,19,380,342,2509,380,342,2710,66,201,32,40.0,4.0,512,6,289,0,0,21,128,67,6125,270,16475,14035,16876,95,338.0,4400.0,113.0,,,271,265,325,,299,4875,,14711,90.0,6450,,10650,15470,6975,328,2750.0,3950.0,19050,152,4850.0,287.5,15893,6400.0,295,357.5,5920,4650.0,349.0,330.0,4642.0,3477.0,2462.0,43.0,52.0,73.0,83.0,112.0,69.979,43.423,1071.832000000068,256.7329999999969,2.7115,79.63934,50.16415,2.67077519,1.328565,3745.23,4822.46,2.05919713,293.411,162.181,44.51,46.49
